Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes,physiotype,library
prerank,Carboxyterminal Post-Translational Modifications Of Tubulin R-HSA-8955332,0.446971778571248,1.5323291746272418,0.016,0.06259322002514461,1.0,18/40,16.77%,TUBB3;TUBB2A;TTLL12;TTLL2;AGBL4;AGBL2;TUBB2B;TUBB8B;TUBA3D;TTLL10;TTLL9;TTLL4;VASH2;TTLL1;TTLL3;TUBB8;VASH1;TUBB4B,1,Reactome_2022
prerank,ADORA2B Mediated Anti-Inflammatory Cytokine Production R-HSA-9660821,0.35575397089683647,1.5313561925547483,0.0,0.06294726836743603,1.0,38/131,16.14%,ADM2;RAMP1;GPR25;SCTR;GNG8;GPR39;GNB3;GIPR;GNB5;SCT;GNG7;INSL3;MC1R;GPR20;HTR6;CALCA;LHB;C1QTNF1;PTHLH;NPSR1;ADCY5;PRKX;GNAS;GPR15;GPR84;ADCY6;RLN3;HRH2;PTGER2;DRD1;PRKACB;ADORA2B;PTRH2;PTGIR;ADCYAP1;GPR150;ADCY2;ADCY1,1,Reactome_2022
prerank,Unwinding Of DNA R-HSA-176974,0.5839227394960914,1.531347303335815,0.05982905982905983,0.06286389450204868,1.0,7/11,24.46%,GINS2;MCM3;GINS1;MCM5;CDC45;MCM8;MCM4,1,Reactome_2022
prerank,G-protein Activation R-HSA-202040,0.4943136126379213,1.5311775967111274,0.017094017094017096,0.06290238965947967,1.0,6/24,5.17%,GNA14;GNG8;GNB3;GNB5;GNG7;GNA15,1,Reactome_2022
prerank,Smooth Muscle Contraction R-HSA-445355,0.4409919507600761,1.530731343927524,0.015037593984962405,0.06301165097178303,1.0,19/42,21.09%,PXDN;CACNA1H;ANXA6;ACTA2;ITGB5;MYH11;TPM2;ACTG2;ITGA1;ENTHD1;LMOD1;TPM1;SORBS3;DYSF;MYL6B;GUCY1A1;GUCY1B1;MYL5;PKN1,1,Reactome_2022
prerank,Signaling By RAF1 Mutants R-HSA-9656223,0.4590536918585126,1.5305088068770079,0.025423728813559324,0.06296896463959506,1.0,14/38,14.45%,KSR1;CNKSR1;CSK;FGG;FGB;FGA;ITGB3;SRC;ARAF;CAMK2G;APBB1IP;HRAS;CAMK2B;MAP2K2,1,Reactome_2022
prerank,Interleukin-1 Signaling R-HSA-9020702,0.37499948879181266,1.5303227496482676,0.0,0.0629869746044088,1.0,56/114,27.64%,S100B;SAA2;HOXC13;IL1R1;IRAK1;NKIRAS2;USP18;PSME3;NLRX1;TP53;LRRC14;NLRC5;BTRC;PSMC4;TAB1;PELI1;IRAK4;NFKBIB;PSMD3;PSMD4;TNIP2;PSMC6;NFKB2;PSMD13;NFKB1;IKBKB;PSMD5;TOLLIP;PSMF1;PSMA8;PELI2;PSMD11;MAP2K6;PSMB8;PSMC5;PSMB5;IL1RN;CASP8;PSME4;PSMB10;IRAK3;IKBKG;IRAK2;MYD88;PSMB4;RELA;FBXW11;PSME2;NOD1;SEM1;PSMD7;PSMD8;PSMB2;SQSTM1;PSMD14;IL1R2,1,Reactome_2022
prerank,MAP2K And MAPK Activation R-HSA-5674135,0.44753758193902937,1.5295593879852594,0.0,0.0632671216122446,1.0,16/37,18.63%,KSR1;CNKSR1;CSK;FGG;FGB;FGA;ITGB3;SRC;ARAF;LAMTOR2;APBB1IP;HRAS;MAP2K2;IL17RD;KSR2;VWF,1,Reactome_2022
prerank,Androgen Biosynthesis R-HSA-193048,0.5719917700985722,1.5293035450453045,0.05128205128205128,0.06328469244840883,1.0,4/11,8.98%,SRD5A3;SRD5A2;LHB;SRD5A1,1,Reactome_2022
prerank,Mitotic Metaphase And Anaphase R-HSA-2555396,0.33165055523738274,1.5292111560903807,0.0,0.06321169922051502,1.0,91/233,25.10%,CHMP7;NDE1;TUBB3;UBE2I;CHMP4B;LEMD2;TUBB2A;NUP62;PPP2R1A;RANGAP1;PMEPA1;PSME3;B9D2;ANAPC2;RCC2;DYNLL2;CHMP4C;SEC13;TUBA4B;TUBB2B;TUBB8B;PSMC4;TUBA3D;TUBA4A;RCC1;PLK1;IST1;KIF2A;LMNB1;CHMP6;LBR;CENPF;NUDC;PSMD3;PSMD4;UBE2C;ZWINT;EMD;CDC20;NUP188;PPP2R2A;AURKB;PSMC6;PSMD13;KPNB1;PSMD5;TUBB8;CHMP2A;PSMF1;CENPM;PSMA8;TUBB4B;PSMD11;BIRC5;PPP2R5E;LMNA;PSMB8;CENPT;CDC16;CCNB2;TUBAL3;CCNB1;ANAPC4;PSMC5;UBE2D1;PSMB5;CDCA8;ESPL1;PSME4;CDCA5;TUBB4A;NUP133;PSMB10;VPS4A;CC2D1B;CLASP1;BUB1B;KIF2C;KANSL1;PTTG1;POM121;SIRT2;MIS12;TUBB;ANAPC11;PSMB4;CKAP5;CDC26;NUF2;SPDL1;PSME2,1,Reactome_2022
prerank,Post-chaperonin Tubulin Folding Pathway R-HSA-389977,0.5090926431181688,1.5280149575332145,0.0423728813559322,0.06366120446143976,1.0,8/23,10.29%,TUBB3;TUBB2A;TBCD;TUBA4B;TUBB2B;TUBA3D;TUBA4A;TBCC,1,Reactome_2022
prerank,FOXO-mediated Transcription R-HSA-9614085,0.40172274253400275,1.527755572256899,0.00819672131147541,0.06360797194039072,1.0,18/64,10.44%,BBC3;SIRT3;FOXO6;HDAC1;FBXO32;GADD45A;YWHAZ;CDKN1A;BCL2L11;NFYA;AKT1;SREBF1;PCBP4;AKT2;CREBBP;PLXNA4;BCL6;CCNG2,1,Reactome_2022
prerank,Beta-catenin Phosphorylation Cascade R-HSA-196299,0.5203676578431597,1.5276997991048145,0.056910569105691054,0.06354486048110478,1.0,7/17,16.92%,PROC;AXIN1;PPP2R1A;FRAT1;CTNNB1;FRAT2;PPP2R5E,1,Reactome_2022
prerank,Organic Anion Transporters R-HSA-428643,0.6175532948051016,1.5261538172938305,0.038834951456310676,0.06427231115444423,1.0,5/10,13.99%,SLC5A8;SLC25A22;SLC25A10;SLC5A5;SLC25A18,1,Reactome_2022
prerank,FGFR3b Ligand Binding And Activation R-HSA-190371,0.6922625065774146,1.5247673239795991,0.038834951456310676,0.06497788098432433,1.0,4/7,23.08%,FGF20;FGFR3;FGF17;FGF18,1,Reactome_2022
prerank,Regulation Of Cholesterol Biosynthesis By SREBP (SREBF) R-HSA-1655829,0.4224403687939898,1.5243823014311897,0.014084507042253521,0.0650329800183376,1.0,23/55,17.68%,TBL1X;SEC24D;HELZ2;SMARCD3;GGPS1;MBTPS1;CARM1;TM7SF2;NFYA;SEC24A;SREBF1;CREBBP;PMVK;PKMYT1;SEC24C;NCOA6;MVD;GPAM;PPARA;KPNB1;NFYC;SAR1B;SCAP,1,Reactome_2022
prerank,TNFR1-mediated Ceramide Production R-HSA-5626978,0.7245395511155124,1.523950492230436,0.05319148936170213,0.06520752773304248,1.0,5/6,26.14%,SMPD3;TNFRSF1A;NSMAF;SMPD2;RACK1,1,Reactome_2022
prerank,Pre-NOTCH Processing In Endoplasmic Reticulum R-HSA-1912399,0.6964911302389464,1.522840646485008,0.05714285714285714,0.06564040152202914,1.0,4/6,25.88%,NOTCH3;NOTCH1;POGLUT1;NOTCH4,1,Reactome_2022
prerank,G-protein Beta:Gamma Signaling R-HSA-397795,0.458207332080027,1.5226409492209676,0.01694915254237288,0.0655850852533624,1.0,16/32,21.96%,PIK3R6;GNG8;GNB3;PLCB2;GNB5;GNG7;AKT1;PDPK1;AKT2;PLCB1;PIK3CG;PLCB3;GNG2;PIK3R5;PKN1;GNG4,1,Reactome_2022
prerank,CD209 (DC-SIGN) Signaling R-HSA-5621575,0.5253075608913332,1.5222175667439193,0.04716981132075472,0.06562918499566787,1.0,13/20,23.97%,ICAM3;LYN;RELB;CD209;CREBBP;HRAS;PRKACB;NFKB1;EP300;PKN1;ARHGEF7;RNASE3;RELA,1,Reactome_2022
prerank,SUMOylation Of Immune Response Proteins R-HSA-4755510,0.5908609990535129,1.5213087896207895,0.04716981132075472,0.06591111690816112,1.0,4/11,5.66%,PIAS3;IKBKE;UBE2I;PIAS4,1,Reactome_2022
prerank,Removal Of Aminoterminal Propeptides From Gamma-Carboxylated Proteins R-HSA-159782,0.6401035728750915,1.5209947507426116,0.019801980198019802,0.06607350089126822,1.0,5/10,19.19%,FURIN;PROC;FAM110A;BGLAP;F7,1,Reactome_2022
prerank,Interleukin-7 Signaling R-HSA-1266695,0.49970763905964743,1.5204139730483182,0.02586206896551724,0.0661662439227373,1.0,9/25,11.58%,JAK3;IL2RG;SOCS1;CISH;CRLF2;SMARCA4;STAT3;IRS1;SOCS2,1,Reactome_2022
prerank,Synthesis Of 12-Eicosatetraenoic Acid Derivatives R-HSA-2142712,0.7100303893708019,1.5196826629108502,0.0673076923076923,0.0663377567174585,1.0,6/7,26.82%,GPX2;ALOX15;ALOX12B;ALOXE3;GPX4;GPX1,1,Reactome_2022
prerank,Glycoprotein Hormones R-HSA-209822,0.6467639433054098,1.5195910231209244,0.037037037037037035,0.06630169688122833,1.0,3/10,6.51%,INHBB;INHA;LHB,1,Reactome_2022
prerank,Signaling By High-Kinase Activity BRAF Mutants R-HSA-6802948,0.4652398830721517,1.5192696264977683,0.009174311926605505,0.06637408755964984,1.0,9/33,5.49%,KSR1;CNKSR1;CSK;FGG;FGB;FGA;ITGB3;SRC;ARAF,1,Reactome_2022
prerank,Interleukin-12 Signaling R-HSA-9020591,0.4348355851145898,1.5176429201471682,0.007874015748031496,0.06703657629486533,1.0,14/44,13.65%,P4HB;TYK2;IL12B;GSTA2;CNN2;STAT4;PITPNA;HNRNPF;PDCD4;LMNB1;VPS72;IL10;TALDO1;HNRNPA2B1,1,Reactome_2022
prerank,ERKs Are Inactivated R-HSA-202670,0.5783544451436291,1.5173806270031,0.050505050505050504,0.06712749010766653,1.0,5/13,11.66%,DUSP4;PPP2R1A;VRK3;MAPK7;DUSP6,1,Reactome_2022
prerank,Synthesis Of Bile Acids And Bile Salts Via 27-Hydroxycholesterol R-HSA-193807,0.5673652122682096,1.5167790593802366,0.05555555555555555,0.0672868612084673,1.0,10/15,24.55%,CYP7B1;HSD3B7;NR1H4;AKR1C1;CYP8B1;AKR1C3;AKR1C2;NCOA2;RXRA;PTGIS,1,Reactome_2022
prerank,Tyrosine Catabolism R-HSA-8963684,0.743032408057253,1.5166265666602896,0.08181818181818182,0.06729881986156801,1.0,4/5,11.05%,ATAT1;HGD;FAH;GSTZ1,1,Reactome_2022
prerank,STAT5 Activation Downstream Of FLT3 ITD Mutants R-HSA-9702518,0.6354772518714982,1.5161202987690812,0.05309734513274336,0.06740862603781946,1.0,5/10,10.58%,FLT3;CDKN1A;BCL2L1;NOX4;LONP1,1,Reactome_2022
prerank,Disassembly Of Destruction Complex And Recruitment Of AXIN To Membrane R-HSA-4641262,0.4691616873414419,1.515486535635498,0.025423728813559324,0.06761590532067897,1.0,11/29,12.76%,PROC;AXIN1;CSNK1G2;PPP2R1A;LRP5;WNT1;FRAT1;CTNNB1;DVL3;FZD1;FRAT2,1,Reactome_2022
prerank,HDACs Deacetylate Histones R-HSA-3214815,-0.37650307512776743,-1.5144628960998656,0.028169014084507043,0.18234601700855718,1.0,16/58,7.27%,H2BC17;H2AC14;H2AC12;H2BC14;H2AC21;H2BC3;H2BC13;H2AC4;H3C7;H2AC20;H2BC11;H2BC1;H3C13;H2AC7;SAP18;H2AC11,1,Reactome_2022
prerank,G Beta:Gamma Signaling Thru PI3Kgamma R-HSA-392451,0.47529292557096403,1.5143536266816804,0.049586776859504134,0.06801791389946298,1.0,8/25,8.87%,PIK3R6;GNG8;GNB3;GNB5;GNG7;AKT1;PDPK1;AKT2,1,Reactome_2022
prerank,IRS Activation R-HSA-74713,0.7618895358621386,1.514059205941958,0.05357142857142857,0.06798012935756369,1.0,5/5,23.82%,INSR;GRB10;IRS1;IRS2;INS,1,Reactome_2022
prerank,Synthesis Of Dolichyl-phosphate R-HSA-446199,0.7630098953309439,1.5118668768789958,0.04,0.06893572290207188,1.0,5/6,11.66%,SRD5A3;DOLPP1;DOLK;DHDDS;MVD,1,Reactome_2022
prerank,Negative Regulation Of FLT3 R-HSA-9706369,0.5515591682262166,1.5115060867472119,0.06086956521739131,0.068994126542932,1.0,5/15,11.90%,CSK;FLT3;SLA2;SOCS2;SEPSECS,1,Reactome_2022
prerank,Defects In Vitamin And Cofactor Metabolism R-HSA-3296482,0.5365430161027958,1.5108987387826198,0.0625,0.06935349676086597,1.0,10/21,18.79%,AMN;PROC;MCCC2;ABCD4;TCN2;CD320;HLCS;SP8;PCCA;MMACHC,1,Reactome_2022
prerank,p38MAPK Events R-HSA-171007,0.6025702151504145,1.5094729644100657,0.09090909090909091,0.06992538092945468,1.0,7/12,12.82%,MAPKAPK2;SRC;MAPK13;RALGDS;MAPK11;HRAS;MAPK12,1,Reactome_2022
prerank,Coenzyme A Biosynthesis R-HSA-196783,0.6727160414810207,1.509329275750306,0.050505050505050504,0.06989511258031494,1.0,6/8,29.19%,COASY;SLC25A16;PANK4;PANK1;PANK2;PPCS,1,Reactome_2022
prerank,Signaling By BRAF And RAF1 Fusions R-HSA-6802952,0.41686329317992127,1.5087695042351408,0.024,0.07007780546621484,1.0,27/62,19.43%,KSR1;CNKSR1;CSK;FGG;FGB;FGA;ESRP1;ITGB3;SRC;ARAF;CAMK2G;BCL2L11;KIAA1549;AGGF1;APBB1IP;SND1;HRAS;CAMK2B;FAM131B;MAP2K2;TRIM24;LMNA;KSR2;AGTRAP;VWF;TRAK1;TENT4A,1,Reactome_2022
prerank,Cyclin D Associated Events In G1 R-HSA-69231,0.4279193206784019,1.5086061537049604,0.0,0.07007641438131407,1.0,15/47,16.98%,PTK6;E2F3;PPP2R1A;ABL1;SRC;PPP2R3B;E2F2;LYN;CDKN1A;E2F5;E2F4;CCNE1;PPP2R2A;TFDP1;CDK4,1,Reactome_2022
prerank,G2/M DNA Replication Checkpoint R-HSA-69478,0.7636738307987871,1.5081148513290117,0.04,0.07026807095137079,1.0,4/5,20.11%,PKMYT1;CCNB2;CCNB1;WEE1,1,Reactome_2022
prerank,Voltage Gated Potassium Channels R-HSA-1296072,0.417022379311135,1.5077090013135153,0.04878048780487805,0.07037248476887405,1.0,18/43,15.74%,KCNQ3;KCNQ1;KCNS3;KCNH4;KCNH2;KCND1;KCNH8;KCND3;KCNC3;KCNAB3;KCNS2;KCNQ4;KCNH3;KCNG2;KCNC4;KCNA2;KCNA3;KCND2,1,Reactome_2022
prerank,"Synthesis Of IP2, IP, And Ins In Cytosol R-HSA-1855183",0.5837408865272956,1.5073924197991568,0.04310344827586207,0.07047663624010216,1.0,7/14,21.20%,INPP4B;ISYNA1;INPP5J;INPP4A;IMPA2;MIOX;MTMR7,1,Reactome_2022
prerank,Signaling By KIT In Disease R-HSA-9669938,0.5226370156129251,1.5070451674265049,0.027522935779816515,0.07057091047703191,1.0,7/19,14.22%,LCK;KIT;SRC;STAT3;LYN;HRAS;STAT1,1,Reactome_2022
prerank,SHC-mediated cascade:FGFR3 R-HSA-5654704,0.5138507118906328,1.5066344487645538,0.07920792079207921,0.0706745522632342,1.0,10/17,27.64%,SHC1;FGF20;FGFR3;HRAS;FGF13;FGF17;SOS1;FGF18;FGF4;FGF16,1,Reactome_2022
prerank,FCGR3A-mediated Phagocytosis R-HSA-9664422,0.40657986601815294,1.5066020808401899,0.017543859649122806,0.0705956903114571,1.0,16/58,9.47%,IGLL5;CYFIP2;VAV2;DOCK1;ABL1;SRC;MYO1E;NCKIPSD;WIPF1;WAS;LYN;SYK;RNASE1;CD247;ELMO2;VAV1,1,Reactome_2022
prerank,Tandem Pore Domain Potassium Channels R-HSA-1296346,0.5484492332476038,1.5051400672520108,0.09900990099009901,0.07138878876979987,1.0,10/12,32.08%,KCNK1;KCNK6;KCNK17;KCNK13;KCNK3;KCNK10;KCNK16;KCNK2;KCNK9;KCNK18,1,Reactome_2022
prerank,Cellular Response To Heat Stress R-HSA-3371556,0.3665178102090139,1.5048474267693817,0.023622047244094488,0.07155799630619177,1.0,37/99,21.66%,TNFRSF21;HSPA5;BAG3;SERPINH1;DEDD2;CCAR2;NUP62;AKT1S1;NUP210;MAPKAPK2;CAMK2G;SEC13;CREBBP;HSP90AB1;POLR1A;HSF1;MLST8;HSPA12A;DNAJC7;HDAC6;AAAS;RPS19BP1;CAMK2B;NUP188;CRYBA4;POM121C;NUP214;TPR;SIRT1;EP300;VCP;HSPA6;BAG1;NUP88;MAPK3;NUP133;MTOR,1,Reactome_2022
prerank,Polo-like Kinase Mediated Events R-HSA-156711,0.5492517849693095,1.5040903098265266,0.036036036036036036,0.07183189706659085,1.0,10/16,20.11%,PLK1;MYBL2;PKMYT1;CENPF;FOXM1;CCNB2;CCNB1;RBBP4;EP300;WEE1,1,Reactome_2022
prerank,Assembly Of Active LPL And LIPC Lipase Complexes R-HSA-8963889,0.541085582625846,1.5039037576077101,0.05263157894736842,0.0718283388823733,1.0,8/19,16.34%,FURIN;LMF2;PCSK6;LMF1;MBTPS1;PCSK5;APOC2;ANGPTL4,1,Reactome_2022
prerank,RHO GTPases Activate IQGAPs R-HSA-5626467,0.5912344180012148,1.5038089648732145,0.07476635514018691,0.07181525739414471,1.0,6/11,15.66%,MEN1;IQGAP3;RNASE1;FZR1;CTNNB1;CTNNA1,1,Reactome_2022
prerank,Transcriptional Regulation By MECP2 R-HSA-8986944,0.41330202089874085,1.5033151053507416,0.007692307692307693,0.07195453343097154,1.0,22/60,15.54%,TBL1X;SOX2;IRAK1;GPRIN1;HDAC1;MOV10;CAMK2G;TNRC6C;HDAC3;CAMK4;GAMT;DGCR8;GPS2;LBR;SST;MOBP;NCOR2;NOTCH1;CAMK2B;AURKB;RBFOX1;TNRC6A,1,Reactome_2022
prerank,Signaling By Insulin Receptor R-HSA-74752,0.3854387354144576,1.5027361426604795,0.007633587786259542,0.07222658290084162,1.0,36/77,24.41%,FLT3;SHC1;INSR;FGF20;PIGU;ATP6V0A4;TCIRG1;FGF19;GRB10;ATP6V1C2;PDPK1;IRS1;AKT2;ATP6AP1;FGFR3;ATP6V0E2;HRAS;ATP6V0D2;ATP6V1B1;ATP6V0C;THEM4;FGF13;IRS2;FGF7;FLT3LG;FGF17;ATP6V0D1;ATP6V1D;PDE3B;SOS1;MAPK3;ATP6V1G3;FGF18;INS;ATP6V0E1;FGF3,1,Reactome_2022
prerank,AKT Phosphorylates Targets In Nucleus R-HSA-198693,0.597324692517316,1.502040545835349,0.08571428571428572,0.0726024220631365,1.0,5/10,14.82%,FOXO6;RPS6KB2;AKT1;AKT2;NR4A1,1,Reactome_2022
prerank,Degradation Of DVL R-HSA-4641258,0.4194264861384304,1.5008305785428446,0.016,0.07305321066110215,1.0,29/55,28.55%,PSME3;PSMC4;DVL3;PSMD3;PSMD4;DACT1;HECW1;PSMC6;PSMD13;PSMD5;PSMF1;PSMA8;PSMD11;PSMB8;PSMC5;KLHL12;PSMB5;PSME4;PSMB10;PSMB4;PSME2;SEM1;PSMD7;PSMD8;PSMB2;PSMD14;DVL2;PSMB3;PSME1,1,Reactome_2022
prerank,Beta-oxidation Of pristanoyl-CoA R-HSA-389887,0.6184536619218699,1.500261673289993,0.06666666666666667,0.07325658053246421,1.0,5/9,23.25%,ACOX2;CRAT;CROT;AMACR;ACOX3,1,Reactome_2022
prerank,NR1H2 And NR1H3 Regulate Gene Expression To Control Bile Acid Homeostasis R-HSA-9623433,0.6438793596991731,1.498198227663429,0.04132231404958678,0.07415960270871902,1.0,5/9,27.90%,RXRB;NCOR2;NR1H2;RXRA;FABP6,1,Reactome_2022
prerank,Fibronectin Matrix Formation R-HSA-1566977,0.7129556856742555,1.4965548187141604,0.049019607843137254,0.07489030010737543,1.0,2/6,0.50%,CEACAM6;CEACAM1,1,Reactome_2022
prerank,Amino Acids Regulate mTORC1 R-HSA-9639288,0.4073949507586595,1.495309338024066,0.022727272727272728,0.07530773576098633,1.0,26/54,24.11%,NPRL3;SH3BP4;WDR24;DEPDC5;LAMTOR2;TCIRG1;ATP6V1C2;SEC13;WDR59;CASTOR1;NPRL2;MLST8;ATP6V0E2;ATP6V0D2;ATP6V1B1;ATP6V0C;SZT2;LAMTOR5;ATP6V0D1;SESN2;KPTN;ATP6V1D;MTOR;ATP6V1G3;MIOS;ATP6V0E1,1,Reactome_2022
prerank,Maturation Of Protein 3A R-HSA-9683673,0.6388245975338971,1.4942523594287116,0.06451612903225806,0.07563930481380125,1.0,4/9,8.90%,ST6GAL1;GALNT1;ST3GAL1;ST6GALNAC4,1,Reactome_2022
prerank,Major Pathway Of rRNA Processing In Nucleolus And Cytosol R-HSA-6791226,0.33826385508658885,1.492742526429984,0.007194244604316547,0.07637490646121965,1.0,68/179,24.73%,CSNK1D;WDR46;CSNK1E;BOP1;NOL12;NOL6;ISG20L2;BUD23;TBL3;EXOSC4;PELP1;EXOSC1;BYSL;GNL3;UTP25;DNAJC5;DDX56;UTP14A;RPS16;RPS17;RRP36;PDCD11;MPHOSPH10;RPP21;NOC4L;PES1;FTSJ3;NOP56;RPP38;RPL28;RPS2;EXOSC5;WDR18;RPL36A;EXOSC7;BMS1;RPL22L1;RPL13A;DDX49;NOB1;DDX52;DHX37;SNU13;RPP40;RPL3;IMP4;NOP58;RPS9;FCF1;RPLP1;RPL36AL;NOP14;RRP1B;RPS19;DCAF13;RRP7A;RPS4X;RPL18;RPS10;RPLP2;RPL8;WDR12;LAS1L;RPS27L;RPL26L1;RPS5;XRN2;HEATR1,1,Reactome_2022
prerank,GAB1 Signalosome R-HSA-180292,0.5195956766551663,1.4913603938195041,0.08620689655172414,0.07689242244294328,1.0,8/17,15.03%,CSK;PXDN;TGFA;SRC;PIGU;EGF;BTC;EREG,1,Reactome_2022
prerank,Attenuation Phase R-HSA-3371568,0.49284224023927486,1.4907379321595624,0.038834951456310676,0.07707995082695887,1.0,9/26,19.83%,TNFRSF21;SERPINH1;DEDD2;CREBBP;HSP90AB1;HSF1;CRYBA4;EP300;HSPA6,1,Reactome_2022
prerank,Processing Of Capped Intronless Pre-mRNA R-HSA-75067,0.49048622528694347,1.4890220557538265,0.0392156862745098,0.0777735661070227,1.0,13/29,24.39%,CSTF2;CPSF1;PABPN1;SNRPE;PAPOLA;CPSF6;SYMPK;CSTF1;LSM10;WDR33;SNRPB;CPSF7;CSTF3,1,Reactome_2022
prerank,InlB-mediated Entry Of Listeria Monocytogenes Into Host Cell R-HSA-8875360,-0.5085961614275101,-1.488944731077952,0.047058823529411764,0.21069939866065326,1.0,5/15,9.94%,SH3GL3;SH3GL2;EPS15;CBL;STAM,1,Reactome_2022
prerank,Dopamine Neurotransmitter Release Cycle R-HSA-212676,0.4957483258749222,1.4887338277991438,0.0546875,0.07782839260896174,1.0,15/23,21.38%,STX1A;TSPOAP1;APBA1;SYN1;STXBP1;CPLX1;RIMS1;CASK;RAB3A;UNC13B;PPFIA4;PPFIA3;LIN7B;VAMP2;SYN3,1,Reactome_2022
prerank,Paradoxical Activation Of RAF Signaling By Kinase Inactive BRAF R-HSA-6802955,0.4484774350177195,1.48871965188294,0.035398230088495575,0.07774272162017586,1.0,14/40,14.45%,KSR1;CNKSR1;CSK;FGG;FGB;FGA;ITGB3;SRC;ARAF;CAMK2G;APBB1IP;HRAS;CAMK2B;MAP2K2,1,Reactome_2022
prerank,RND1 GTPase Cycle R-HSA-9696273,0.4324423182310271,1.4877307518725245,0.021897810218978103,0.0781899908157765,1.0,18/42,17.88%,MUC13;PLEKHG5;FLOT2;VANGL2;RND1;GRB7;FRS3;WDR6;ALDH3A2;DLG5;PKP4;VANGL1;TMEM59;STMN2;HOMER2;EPHA2;EPSTI1;UBXN11,1,Reactome_2022
prerank,Canonical Retinoid Cycle In Rods (Twilight Vision) R-HSA-2453902,0.4702510641251,1.4870274250617344,0.08547008547008547,0.07844947487829843,1.0,7/23,12.39%,STRA6;MYO7A;RDH10;DHRS9;ABCA4;HSD17B1;LRAT,1,Reactome_2022
prerank,DNA Repair R-HSA-73894,0.32479947201538023,1.4861855044816548,0.0,0.07874562128029505,1.0,124/308,25.15%,PIAS3;FANCF;POLM;NEIL1;UBE2I;FAAP100;SLX4;ASCC2;LRIG3;POLL;ERCC2;ABL1;ISG15;MPG;TERF2;RNF4;PIAS4;TP53;SIRT6;PARP1;UVSSA;PNKP;EME2;FAAP20;XRCC1;NEIL2;RRAD;LRIG1;APEX1;MGMT;FANCA;SMUG1;NTHL1;NPLOC4;BRCC3;POLD4;POLN;INO80B;SLX1A;POLR1A;CETN2;RAD9A;INO80E;RMI2;PPP5C;CHEK2;ACTR5;USP7;POLR2A;HMGN1;TERF2IP;RHNO1;USP43;HUS1;UBE2T;KDM4B;SPRTN;EYA2;ELL;EYA1;TIMELESS;COPS7A;POLG2;H2BC5;PPP4C;POLR2E;ERCC3;XRCC6;POLR2H;POLR2C;POLR2I;UBA7;GPS1;TCEA1;BABAM2;POLH;POLD1;PMS2;PRPF19;H2AX;FEN1;PCLAF;TP53BP1;XRCC3;TFPT;CUL4B;BLM;EP300;VCP;ALKBH5;NHEJ1;CHD1L;H2BC21;RAD17;RMI1;ALKBH3;CLSPN;H2AC6;CDK7;MAD2L2;TOP3A;KPNA2;LRIF1;XPC;DNA2;PCNA;CUL4A;BABAM1;MDC1;MAPK8;ERCC1;BRIP1;XAB2;ADPRS;RAD52;NFRKB;PALB2;GEN1;XRCC5;PPIE;POLE2;MCRS1;ZNF830;ASCC1,1,Reactome_2022
prerank,Virus Assembly And Release R-HSA-168268,0.7220589442626347,1.4858503325965713,0.09183673469387756,0.07878962148760921,1.0,4/6,17.51%,CALR;GNL3;CANX;XK,1,Reactome_2022
prerank,Neurotransmitter Receptors And Postsynaptic Signal Transmission R-HSA-112314,0.34233262728723307,1.4855900447300758,0.0,0.07886141727497839,1.0,68/182,20.17%,HTR3A;GNG8;GNB3;NSF;PLCB2;PICK1;GABBR2;GNB5;GPRIN1;RPS6KA2;PRKAA2;PRKCB;GNG7;SRC;APBA1;NBEA;CHRNA6;NRGN;AP2A1;LLGL1;GABRR2;GABRB3;AP2A2;CAMK2G;RNASE1;KCNJ16;ADCY5;CHRNB4;PDPK1;CHRNA1;GLRA3;GNAL;PRKX;GABRG3;CAMK4;RASGRF2;CAMKK1;KCNJ10;PRKAB1;GIT1;ADCY6;CASK;CHRNA9;HRAS;PRKACB;GRIK5;CAMK2B;GLRB;NCALD;NEFL;CHRNA5;GRIN2D;UBD;PLCB1;GRIK3;ADCY2;ADCY1;KCNJ15;CACNG3;RASGRF1;GRIN3B;PRKCG;MYO6;PLCB3;GNG2;PRKAA1;LIN7B;ADCY4,1,Reactome_2022
prerank,Sulfide Oxidation To Sulfate R-HSA-1614517,0.7413023328506407,1.4851959190364015,0.06542056074766354,0.07900735516025281,1.0,2/5,5.68%,SUOX;SLC25A10,1,Reactome_2022
prerank,SHC-related Events Triggered By IGF1R R-HSA-2428933,0.6456170137435351,1.482973558963089,0.08045977011494253,0.08014571480474633,1.0,5/8,20.61%,SHC1;IGF1;HRAS;IGF1R;SOS1,1,Reactome_2022
prerank,VxPx Cargo-Targeting To Cilium R-HSA-5620916,0.5064346344816851,1.482321697831847,0.0603448275862069,0.0804843549093188,1.0,7/21,13.36%,PRKD2;PTGES2;RAB11FIP3;CNGB1;CNGA4;ARF4;PKD1,1,Reactome_2022
prerank,Trafficking Of GluR2-containing AMPA Receptors R-HSA-416993,0.526994611505937,1.4798457435395058,0.07207207207207207,0.0815441341898212,1.0,5/17,6.87%,NSF;PICK1;PRKCB;AP2A1;AP2A2,1,Reactome_2022
