B_cells,T_cells,CD8_T_cells,Cytotoxic,NK_cells,Monocytic,Myeloid_DC,Neutrophils,Endothelial,Fibroblasts,cytolytic,Tcell_inflamed_GEP18,B_cell_sig,proliferation,stroma,hypoxia,EMT,sample,tissue,physiotype,case_id
0.9159666218761144,1.6360041139527373,1.4296309270879273,1.6810071545822818,1.1533289374581273,2.496472335708916,1.2761209155628197,1.2376615270336337,2.412831317587195,3.2711745259294074,1.9600698916368238,3.014331429388309,1.4269299318482351,3.3854930040173716,4.131286007666365,4.244617999698643,2.4289707331511674,0832f2ee-ad00-42c7-8cc3-9c63a7b5cea9.rna_seq.augmented_star_gene_counts.tsv,Tumor,2,TCGA-78-7163
1.7369637276369807,1.4824146713923696,1.1049626679694442,1.6246124665687962,1.1603466904543631,3.899350334918811,2.7815592531176145,2.019380000659166,3.0349025902068036,6.102979105384675,1.2094836475115196,2.742660220371231,2.354818301686899,3.6138714302048576,7.317273816008741,3.427588740407766,3.7669091543480215,085fd4df-27f7-4680-a0b5-8726f9eab370.rna_seq.augmented_star_gene_counts.tsv,Tumor,2,TCGA-49-4512
1.1969793596536669,1.7582746461926715,1.3916180425835596,1.9104518759957068,1.393271941546815,3.6648311745007467,2.650425295615162,2.20318600839299,3.5008246728285664,5.816181035195168,1.7516958277831658,2.892874469813046,1.6285984737631507,4.124779184480025,6.752004223041084,3.9135656293381427,2.901355736065147,087c2c93-d071-41e1-a2e8-a1961ba54a86.rna_seq.augmented_star_gene_counts.tsv,Tumor,1,TCGA-86-8073
0.6881199456509786,0.40372997562369667,0.4485761486236218,1.266633499358149,0.7690553189348225,3.357322547507672,1.9970411076732084,1.6336228546186133,3.348704844350784,4.498513445111116,0.9938206163210578,2.1307197191798917,1.1403979089276948,3.6170965022327084,5.475933770975071,3.8005387817464706,2.770801783470987,094bd5ef-b1ca-46c6-b717-2519e5a6151b.rna_seq.augmented_star_gene_counts.tsv,Tumor,3,TCGA-71-6725
1.6091919379097581,2.8252087283927705,2.8055349023162015,3.0248918749602915,2.1547807440689173,4.0337706082550095,2.7764044115073148,2.7847732143559822,3.425726782376379,5.1747035855324075,3.3597033416471658,4.328004219705078,2.8485317373989005,4.642595518249722,5.844273425818097,4.358588226677244,2.90762971520616,09728f38-787f-4868-b28d-8cf6afa3c71b.rna_seq.augmented_star_gene_counts.tsv,Tumor,1,TCGA-05-5425
0.5511116887947589,1.5614926551420598,1.5609992218721735,1.893678788029652,1.2618014587201734,3.641523766549143,1.8256941130846602,1.6961495717091641,3.055112438809504,5.23619562319429,1.8628476520563098,3.068021977340225,0.45066313249235523,5.308719587521512,6.062613246285039,4.748259485463038,3.1712571763347337,0a11e8dc-5d34-4fcb-b2dc-aa57b4e90fc9.rna_seq.augmented_star_gene_counts.tsv,Tumor,3,TCGA-78-7146
1.1403355557183665,1.7473455831987688,1.9051028791817062,2.1376863730110434,1.6822291478282512,2.992044667934545,1.6088981144743977,2.559406128296419,2.8277304156782903,4.431117175237465,2.744191675867828,2.646579347979765,1.8929794728172193,4.8286740730198625,5.373128826223665,4.602298949607194,2.592646018554574,0a4e0b83-7afa-475b-8586-e9e79e31d6d2.rna_seq.augmented_star_gene_counts.tsv,Tumor,2,TCGA-62-A471
1.560134090175374,2.5262507338342566,2.0688311258992447,2.3419645368065796,1.9420830261959474,4.181719106153933,2.7687903988493536,2.480038280228317,3.85483095531005,5.437324486433345,2.7859534058015685,3.8181122303318378,2.5866818158744693,4.348480144900038,6.3498869511899985,3.8920002920380505,3.5131025701426664,0a5dab01-33ff-41d1-8842-7b7f18a6efe0.rna_seq.augmented_star_gene_counts.tsv,Tumor,1,TCGA-91-6828
1.8508692559635984,2.3304616972458536,1.6434984065661025,2.0411831777902956,1.6360746412368077,2.9336782955133573,1.974772794768791,2.030224184603252,2.7581809136352646,4.738255451548665,2.306182977013001,3.182871910967207,2.6147203975436524,4.071662149489474,5.426540898180847,3.7710454651251943,2.492983209270365,0b55cf48-41ca-4d54-a6c6-fa15c711370b.rna_seq.augmented_star_gene_counts.tsv,Tumor,2,TCGA-44-3917
2.1498781566214826,3.0921882163306713,2.9662971596467256,3.095119392876496,2.3428524818924004,3.9121861647763807,2.658554852445974,2.2729336156206297,3.3607382010187035,5.934255007360822,3.5454879432477906,4.625854379461498,3.123536993535379,4.838095216789389,7.084636329067935,3.7457772106485603,3.564802406671833,0ba8665b-be52-4288-838a-8f5d189f809d.rna_seq.augmented_star_gene_counts.tsv,Tumor,2,TCGA-49-AAR3
