B_cells,CD8_T,CD4_T,NK,Mono_Macro,DC,Neutrophils,Mast,Endothelial,Fibroblasts,sample,physiotype,case_id,nnls_r2
0.0,0.01818062214330549,0.0,0.0,0.028466925518053098,0.14367136855795412,0.013553110599337979,0.7961279731810343,0.0,0.0,330845b9-1d53-47af-8cb7-30ce5d30625d.rna_seq.augmented_star_gene_counts.tsv,1,TCGA-49-4505,0.4688565416402902
0.0,0.0,0.10989429321269126,0.0,0.359644273570195,0.023125713626998997,0.02951876976838754,0.0,0.06019036597492943,0.41762658384651785,3369898e-21d8-4ded-8bbc-a746b1a743ad.rna_seq.augmented_star_gene_counts.tsv,1,TCGA-44-6775,0.33244320864832644
0.0,0.0,0.07222565229115079,0.0,0.45077402284096707,0.0,0.25393297080145916,0.0,0.08669406728386186,0.1363732867823919,33e0a8b2-3e7e-46da-b5ef-76463308d3b9.rna_seq.augmented_star_gene_counts.tsv,2,TCGA-44-2662,0.43074519319047966
0.23612003419863203,0.4086519792938739,0.041620547181907726,0.1335295239146643,0.0,0.09265588993431283,0.013633294904465056,0.0737887305716121,0.0,0.0,34774d7b-1184-4b5f-b6a9-e16c428ca7ce.rna_seq.augmented_star_gene_counts.tsv,1,TCGA-86-8076,0.27295077099943243
0.9999999999983463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34d64c67-b35b-418e-a7b2-759804876762.rna_seq.augmented_star_gene_counts.tsv,1,TCGA-91-6849,0.13178537067573193
0.17705322862964287,0.07204443678246641,0.3087796964875664,0.012885209001856369,0.038147992249641494,0.09618575748974019,0.10809252062480708,0.11843010974648058,0.06007862530093508,0.0083024236866929,35a9d225-0988-4e31-9a39-d54f3a63bea8.rna_seq.augmented_star_gene_counts.tsv,1,TCGA-L9-A743,0.4646237357349734
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999872918,0.0,35fc369e-6f16-415b-badb-380eedb2157b.rna_seq.augmented_star_gene_counts.tsv,1,TCGA-78-7161,0.0011580119956147161
0.0,0.0076906889896790395,0.17077539008536713,0.0,0.18341099276308612,0.15496381323300248,0.049682473800681234,0.0,0.22352320784503155,0.20995343328299243,367864dd-ccd2-473e-9661-6ff4342a4e64.rna_seq.augmented_star_gene_counts.tsv,1,TCGA-73-4658,0.5246879708571275
0.427376573069672,0.0,0.0,0.0,0.0,0.0,0.5726234269277705,0.0,0.0,0.0,36db1d28-8a10-46cc-91ef-d5036aaba9c3.rna_seq.augmented_star_gene_counts.tsv,1,TCGA-05-4432,0.0328501918333578
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36f81494-52c4-49db-9dba-26a0c2de2e8e.rna_seq.augmented_star_gene_counts.tsv,1,TCGA-99-8025,3.0309088572266774e-14
0.2584327092231302,0.0,0.0,0.0,0.0,0.0,0.07737997572243036,0.6641873150538673,0.0,0.0,38fbb0e8-cd18-425d-becf-791c8e8a8911.rna_seq.augmented_star_gene_counts.tsv,1,TCGA-49-AAQV,0.08052116157498834
0.061538287724845396,0.3653596025969791,0.14039550653444058,0.21808777962024878,0.07123056646144545,0.06110349179052513,0.0,0.0,0.0,0.0822847652711307,39807893-979e-44c6-ada9-444c68b863c3.rna_seq.augmented_star_gene_counts.tsv,2,TCGA-MP-A4T4,0.34735033784125835
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39af4940-aeba-4d26-96fc-68da8663bc81.rna_seq.augmented_star_gene_counts.tsv,2,TCGA-49-4486,1.3655743202889425e-14
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3a284d39-2913-4d8c-b46a-9b1e991cfd0b.rna_seq.augmented_star_gene_counts.tsv,3,TCGA-NJ-A4YF,1.6209256159527285e-14
0.0,0.0,0.0,0.0,0.0,0.0,0.29339278239012223,0.0,0.0,0.706607217607941,3a8b14d9-c521-48d4-9400-074d752afe1b.rna_seq.augmented_star_gene_counts.tsv,1,TCGA-MP-A4T8,0.0383429345515468
0.0,0.0,0.08605555849260342,0.0,0.0,0.0,0.008838029754468723,0.3760829480913098,0.31367835235571084,0.21534511130530096,3b21349a-ee41-45bf-87de-19b6cda494d5.rna_seq.augmented_star_gene_counts.tsv,1,TCGA-69-7973,0.09930376947168762
0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999960398,0.0,0.0,0.0,3b286ed4-51bd-4a1e-9eab-b0ee9adf3b72.rna_seq.augmented_star_gene_counts.tsv,1,TCGA-80-5608,0.015199162523174103
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08379033890667159,0.4816358564485424,0.434573804642407,3b5d9bee-5e4f-4afc-b297-2f072ef18a93.rna_seq.augmented_star_gene_counts.tsv,1,TCGA-44-7671,0.022050556887834305
0.0,0.0,0.09260887005858455,0.030147933543777775,0.07484921374103075,0.0739481424840256,0.09620836624406211,0.2489742375397981,0.28466636029956754,0.09859687608892072,3c6fdcc9-916b-4ec2-be58-1dd15e7d94a2.rna_seq.augmented_star_gene_counts.tsv,1,TCGA-MP-A4T9,0.46744263975674794
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3ce23908-d2b9-42b0-a409-5fbd767496c2.rna_seq.augmented_star_gene_counts.tsv,2,TCGA-49-6742,2.120525977034049e-14
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3d006e45-8ebf-4ba1-b003-13b711c0d0ee.rna_seq.augmented_star_gene_counts.tsv,2,TCGA-78-7540,1.9539925233402755e-14
0.0,0.0,0.08912846923318452,0.0,0.28549180451296946,0.3500469363690088,0.2176607489454962,0.05767204093901148,0.0,0.0,3ddd596f-b02f-4b51-a837-3c684437600f.rna_seq.augmented_star_gene_counts.tsv,1,TCGA-05-5423,0.2916615203286065
0.0,0.0,0.0,0.0,0.9999999999983977,0.0,0.0,0.0,0.0,0.0,3dde8e24-6a2b-49ab-b4df-c058f18a3851.rna_seq.augmented_star_gene_counts.tsv,2,TCGA-78-7536,0.10144223705793587
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3e08ac76-9fba-40cf-8743-e2e1fb14f067.rna_seq.augmented_star_gene_counts.tsv,3,TCGA-50-6594,2.0650148258027912e-14
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999960931,0.0,3e5fa22c-f02a-4da4-881c-6aa2869058c1.rna_seq.augmented_star_gene_counts.tsv,1,TCGA-86-8281,0.024463028447588075
0.028812929670097673,0.3715245967759976,0.07159267721905264,0.2052111973263604,0.14228169607764368,0.042828324516569316,0.0,0.0679517277063253,0.0,0.06979685070773956,3f579bea-4481-42cd-b433-4f4ff65cf7b0.rna_seq.augmented_star_gene_counts.tsv,1,TCGA-44-3918,0.47929686527967097
0.021443199423162747,0.0,0.0,0.0,0.005052850028166369,0.174667472799022,0.023798751003226336,0.7750377267461972,0.0,0.0,3f79d678-e5d5-443e-a7df-187c2acd2b2c.rna_seq.augmented_star_gene_counts.tsv,1,TCGA-44-6148,0.5191727117946028
0.0,0.0,0.0,0.9999999999996209,0.0,0.0,0.0,0.0,0.0,0.0,3f7a9aee-2d10-4426-855b-de9a48b278ce.rna_seq.augmented_star_gene_counts.tsv,2,TCGA-05-4395,0.14732025117167558
0.0,0.0,0.0,0.0,0.0,0.0,0.5961326656121482,0.40386733438691647,0.0,0.0,40386f32-719d-480f-9ba7-57e1eea23b30.rna_seq.augmented_star_gene_counts.tsv,1,TCGA-91-A4BD,0.10782522426870933
0.0,0.0,0.0,0.0,0.0,0.39482523153935317,0.0,0.6051747684600366,0.0,0.0,404aadcc-cb30-4dba-b2b3-efd573cd9ffe.rna_seq.augmented_star_gene_counts.tsv,2,TCGA-55-8087,0.1564263191257491
0.0,0.0,0.0,0.0,0.5711533581072226,0.0,0.3945991831623861,0.0,0.03424745872960432,0.0,4102816c-2ab8-4ecb-83b0-4f78c052bcd8.rna_seq.augmented_star_gene_counts.tsv,1,TCGA-55-6543,0.22674887520920262
0.0,0.0,0.0,0.0,0.16896338023524643,0.0,0.0,0.0,0.0,0.8310366197638721,41fde338-9254-4ad2-9806-d7864c2d038e.rna_seq.augmented_star_gene_counts.tsv,1,TCGA-MP-A4SY,0.23639957856898286
0.0,0.0,0.04478025702890828,0.0,0.0,0.15486362121840572,0.0,0.8003561217522137,0.0,0.0,42ecec5f-f097-4d86-a9d9-cf0507b08c42.rna_seq.augmented_star_gene_counts.tsv,1,TCGA-55-8097,0.4524256980922422
0.062490682563910285,0.0,0.025087122761554007,0.0,0.5463499494194162,0.022266554632986935,0.04358722440419862,0.0,0.004670750613678118,0.29554771560385457,430458f1-86d8-4ec8-a8fe-6a58ac832bdd.rna_seq.augmented_star_gene_counts.tsv,2,TCGA-05-4382,0.4496693139352035
0.0,0.0,0.16415508485036842,0.0,0.0,0.0,0.08350881328194015,0.0,0.18700654840707884,0.5653295534602075,45310b76-8ea1-4d13-9d9f-1f1d874e0285.rna_seq.augmented_star_gene_counts.tsv,1,TCGA-44-8119,0.29326487382763
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999975209,4564496a-31da-4537-abe0-5b3f2455ed13.rna_seq.augmented_star_gene_counts.tsv,2,TCGA-05-5429,0.02819341724237978
0.07486747006180934,0.0,0.0,0.06966724720904134,0.0,0.0,0.0,0.0,0.0,0.855465282725044,461cd8f2-fe53-448d-b6a9-0a95792464c7.rna_seq.augmented_star_gene_counts.tsv,1,TCGA-86-8358,0.01551190787690837
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999981867,4772e349-a753-4c41-9c48-ae3af0f58520.rna_seq.augmented_star_gene_counts.tsv,1,TCGA-55-A48Y,0.1119398969832276
0.2797519040047341,0.1444044884609344,0.1371889389966244,0.11664984952985255,0.08427453291011021,0.08917873865925968,0.0,0.10694693702593679,0.04160461041227055,0.0,4822db97-46d7-4302-bef9-63086b777e9c.rna_seq.augmented_star_gene_counts.tsv,1,TCGA-93-A4JO,0.38385229729766346
0.0,0.0,0.0,0.0,0.0,0.0,0.4832207148369447,0.5167792851607735,0.0,0.0,482e60ad-222e-4ead-8a3c-a3b44e54aa5e.rna_seq.augmented_star_gene_counts.tsv,3,TCGA-55-A494,0.006477168865237637
0.0,0.6340080657760774,0.0,0.3659919342236053,0.0,0.0,0.0,0.0,0.0,0.0,484f0a13-a636-484b-9880-5066955dee6e.rna_seq.augmented_star_gene_counts.tsv,2,TCGA-64-5781,0.3972312596285553
0.0,0.0,0.17107767211821084,0.0,0.031268210652097644,0.1918359777191622,0.023180518012645923,0.0,0.4521618930117103,0.1304757284856687,48fdafbf-3f8b-46ba-8aa9-f081f0b54739.rna_seq.augmented_star_gene_counts.tsv,2,TCGA-55-A57B,0.22864829167623946
0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999960588,0.0,0.0,0.0,4933c476-e3f3-45b0-b158-dcbe0539644e.rna_seq.augmented_star_gene_counts.tsv,2,TCGA-44-7660,0.007422155311323175
0.0,0.0,0.0,0.0,0.25792358019323275,0.0,0.0,0.0,0.0,0.7420764198059243,4966ebc7-b3d5-49d1-885d-f6ae4a8781e6.rna_seq.augmented_star_gene_counts.tsv,1,TCGA-55-6982,0.2868834122217516
0.9999999999549052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49932944-ad54-4c6c-affc-08a4b76de933.rna_seq.augmented_star_gene_counts.tsv,1,TCGA-55-6984,9.785076319035468e-05
0.0,0.0,0.0,0.0,0.0,0.010860941492001371,0.0,0.10886570272247352,0.0,0.8802733557827027,49ab8f1a-6252-47b0-9f16-63e065f33efd.rna_seq.augmented_star_gene_counts.tsv,1,TCGA-67-3772,0.036241428642015294
0.0,0.0,0.9758927085062306,0.0,0.0,0.0,0.0,0.0,0.024107291493036767,0.0,49acc5ad-6a61-41e1-9acb-4260e932a184.rna_seq.augmented_star_gene_counts.tsv,1,TCGA-55-7570,0.06548529118236779
0.0,0.05290917077791899,0.029538372052831326,0.007664249324846672,0.31036631410856663,0.11848388658378692,0.3300187579498594,0.050043725387012856,0.10097552381504979,0.0,4a1a0323-0cfb-4f33-ba44-0039283f9334.rna_seq.augmented_star_gene_counts.tsv,1,TCGA-75-5126,0.5815242181634763
0.28251560430237654,0.0,0.0,0.0,0.31034690379620716,0.0,0.1239536693426115,0.0,0.2574091175947331,0.025774704963295734,4a39a182-e583-4ff0-a8f0-f73b0f5c4f20.rna_seq.augmented_star_gene_counts.tsv,1,TCGA-50-5939,0.20583736552846288
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4a967e6f-d39a-4fe5-864b-a43e8184a852.rna_seq.augmented_star_gene_counts.tsv,1,TCGA-49-AAR2,1.8540724511240114e-14
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4ad05e6b-e3d8-4048-8f61-1e79e421de0b.rna_seq.augmented_star_gene_counts.tsv,1,TCGA-95-7567,4.718447854656915e-14
0.021039418961419837,0.0,0.0,0.0,0.2781192987597189,0.08754858798649572,0.04038723360255278,0.4359244620429435,0.049671722182573465,0.087309276464002,4b6c958a-7e20-4b88-b30a-2406b123c8c1.rna_seq.augmented_star_gene_counts.tsv,1,TCGA-97-8177,0.3736746789791987
0.1370916890618903,0.611705460855429,0.08694068004120928,0.15564191830790616,0.0,0.008620251733281674,0.0,0.0,0.0,0.0,4b6faa2b-5b8d-4ee5-ac5d-aafa6d95327f.rna_seq.augmented_star_gene_counts.tsv,1,TCGA-64-5778,0.48411848471490004
0.0,0.0,0.11103202248369014,0.0,0.18808032790887952,0.018344437138894783,0.0,0.0,0.06500748578927637,0.6175357266790368,4f721842-9460-4376-b577-59c3731f34a6.rna_seq.augmented_star_gene_counts.tsv,1,TCGA-64-5815,0.7010566288978743
0.0,0.0,0.39003675075756905,0.0,0.10440245618323002,0.3835449810544395,0.004264059339925885,0.007350970273326172,0.11040078239122521,0.0,4f8b284e-7e42-45c5-b7cc-57cc678ec3df.rna_seq.augmented_star_gene_counts.tsv,1,TCGA-44-A47A,0.25876661203940254
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50c308c9-922a-4083-ae09-e5e4d8c437af.rna_seq.augmented_star_gene_counts.tsv,1,TCGA-49-AARE,2.842170943040401e-14
0.0,0.0,0.03994469815634183,0.0,0.16591641992256217,0.0,0.0,0.0,0.22254944273844607,0.5715894391822931,5158a031-b856-4423-9418-031b3107e88f.rna_seq.augmented_star_gene_counts.tsv,1,TCGA-86-8075,0.5380849143244835
0.09124375191900522,0.27798242632825626,0.2306873507460657,0.11516891508002497,0.15725250786693376,0.04061281487497362,0.0,0.0,0.029339650837182533,0.05771258234737537,5241ced4-4a72-40dc-9698-a647fb6d03a4.rna_seq.augmented_star_gene_counts.tsv,1,TCGA-99-8028,0.4908525430551851
0.0,0.0,0.04449514865758179,0.0,0.01620864111788525,0.0,0.056349947698005866,0.0,0.17163687000754532,0.71130939251884,525e9185-ed15-403d-8987-93c50e4b89a1.rna_seq.augmented_star_gene_counts.tsv,1,TCGA-44-6774,0.6956191623254439
0.0,0.0,0.0,0.0,0.1464449285939915,0.0,0.0,0.17120570757860018,0.0,0.6823493638267155,52b34ef3-a814-4aa9-a395-6beea6a71f11.rna_seq.augmented_star_gene_counts.tsv,1,TCGA-05-4405,0.3342551934989334
0.0,0.0,0.37354667143272813,0.0,0.0,0.3102993162462081,0.0,0.0,0.31615401231776225,0.0,52beaa60-92f3-48cf-a695-78bb66ccd4f6.rna_seq.augmented_star_gene_counts.tsv,1,TCGA-55-6970,0.019461681287099464
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7299522113135472,0.2700477886784233,52e52b5d-4112-4616-8ddd-2a4524a91778.rna_seq.augmented_star_gene_counts.tsv,3,TCGA-50-6591,0.0010007212421514478
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3675940901839875,0.6324059098147081,53244201-6282-42ea-9da4-31524ca39bf8.rna_seq.augmented_star_gene_counts.tsv,2,TCGA-86-8279,0.07796901846168947
0.0,0.0251389242846463,0.0,0.0,0.27178908690400433,0.5903701638695872,0.11270182494113987,0.0,0.0,0.0,534541e5-89a2-46bc-98d3-1fed57d6e4c1.rna_seq.augmented_star_gene_counts.tsv,1,TCGA-62-A46Y,0.24774135394369445
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5418228b-cfd0-4580-87c6-3ebf6282ad73.rna_seq.augmented_star_gene_counts.tsv,3,TCGA-55-6972,1.0547118733938987e-14
0.5762212682073261,0.0,0.0,0.0,0.0,0.0,0.0,0.019919925574917237,0.0,0.40385880621705905,5444c7d2-9c7e-4b9e-a8ee-7d64c375be17.rna_seq.augmented_star_gene_counts.tsv,1,TCGA-MP-A4TD,0.3090474468964134
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999966334,0.0,55071ef3-bf09-43a2-a54c-a9ec61a84615.rna_seq.augmented_star_gene_counts.tsv,1,TCGA-86-7713,0.013921051642752591
0.0,0.0,0.015104444694261338,0.008911970730585372,0.3600669821105107,0.1045298238981738,0.08197297998819593,0.0,0.42941379857805245,0.0,5541c1a3-e0e5-4ded-ae0a-687e87a7d708.rna_seq.augmented_star_gene_counts.tsv,2,TCGA-75-6203,0.5359131109932322
0.0,0.11246288967675172,0.8875371103174275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555b77b9-d686-4f0e-a099-25bd5715a5e9.rna_seq.augmented_star_gene_counts.tsv,2,TCGA-50-6597,0.00478725005571512
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38827391343679163,0.6117260865498982,55e5447a-96d1-4d95-91ad-b5790392bbfa.rna_seq.augmented_star_gene_counts.tsv,1,TCGA-50-5072,0.0017399526389308972
0.0,0.528205377359392,0.0,0.4717946226403972,0.0,0.0,0.0,0.0,0.0,0.0,56081bb7-480c-446f-9e21-41627df3b569.rna_seq.augmented_star_gene_counts.tsv,3,TCGA-95-7944,0.5663677663337308
0.017708847936824684,0.038098278859771684,0.04904097852133493,0.0,0.35768277967522877,0.15856226491131198,0.19921937429540124,0.11776569882348405,0.061921776976483316,0.0,564e41d6-f9a4-4a6b-bb97-f8e5423b84bd.rna_seq.augmented_star_gene_counts.tsv,1,TCGA-69-8453,0.440882784713685
0.14308880865067103,0.313954350597798,0.16337877947204946,0.07748581682533388,0.1804955992491963,0.04333127024213543,0.0,0.0,0.0,0.07826537496264958,56afb18f-7fdd-4672-be59-4d3a03b806de.rna_seq.augmented_star_gene_counts.tsv,2,TCGA-50-5049,0.5944123023176686
0.0,0.0,0.10100360002788702,0.05855585766415248,0.0,0.0,0.0,0.3626429270663188,0.0,0.4777976152399663,56ba7921-5bee-4a1e-9fba-a78a034547a6.rna_seq.augmented_star_gene_counts.tsv,1,TCGA-55-8614,0.038990692446174036
0.0,0.0,0.0,0.0,0.0,0.22808996612684337,0.0,0.39885054588091756,0.3730594879915053,0.0,56c858be-3637-4ba0-81be-208a3edac992.rna_seq.augmented_star_gene_counts.tsv,1,TCGA-97-7941,0.2224251576691023
0.0,0.033914228844622876,0.03983666479535167,0.04188920320177158,0.26910676963409086,0.24749753524453036,0.0,0.26946258722608935,0.04993448100594798,0.04835853004709311,56d2e7e0-7686-417f-a698-393a1385d87e.rna_seq.augmented_star_gene_counts.tsv,1,TCGA-55-8510,0.37316985908224976
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999984329,56d7d6b5-33c0-4551-967c-afce1f970395.rna_seq.augmented_star_gene_counts.tsv,2,TCGA-91-6831,0.15483203933050493
0.0,0.0,0.0,0.0908620716427894,0.0,0.0,0.0,0.09993421265346412,0.12556136677855925,0.6836423489246665,57048ebe-3153-4e65-bbca-eadb92b99d31.rna_seq.augmented_star_gene_counts.tsv,1,TCGA-NJ-A4YP,0.4446287913100738
0.4030362712912692,0.0,0.0,0.0,0.37427882060239903,0.0857154829661545,0.13696942513932922,0.0,0.0,0.0,57512aba-e397-4ab8-b1ed-de197e6f92fd.rna_seq.augmented_star_gene_counts.tsv,1,TCGA-49-AAR0,0.10068516548495376
0.9999999999985316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57ae0185-984b-40a7-8d95-1a6a2cc0b03a.rna_seq.augmented_star_gene_counts.tsv,1,TCGA-NJ-A55R,0.10689661120728389
0.9999999999989958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57d89d75-a9bb-4bd3-af76-d29def9a9625.rna_seq.augmented_star_gene_counts.tsv,2,TCGA-55-8620,0.1152533275466261
0.2657552184752765,0.0,0.0,0.004960478432882731,0.0423366683617343,0.009814607534437308,0.0,0.3215185509024237,0.35561447629293924,0.0,58681163-9f9d-4f74-a1bb-3a4bcb4856d6.rna_seq.augmented_star_gene_counts.tsv,1,TCGA-49-AARR,0.4019496884897682
0.0,0.11566277443992663,0.16167322672049889,0.058564506204867,0.1611611955774801,0.012878207612067998,0.3269803741771914,0.0,0.016481381505798642,0.14659833376207232,58e4f0e6-3b0f-4370-8abf-0b4d533672c5.rna_seq.augmented_star_gene_counts.tsv,2,TCGA-44-2668,0.30299187469580524
0.0,0.0,0.05830969894482442,0.09257377944145373,0.13676611727826987,0.23310350246764047,0.11458172851744834,0.2052833406202719,0.15938183272971024,0.0,593623b6-0f7d-4089-8697-518c573c86c6.rna_seq.augmented_star_gene_counts.tsv,1,TCGA-86-8056,0.17829592590941545
0.0,0.637845766518635,0.25161447118236785,0.08508785996374438,0.02545190233452898,0.0,0.0,0.0,0.0,0.0,59578e5d-b76f-46eb-b5d9-7c90b8a9dbe4.rna_seq.augmented_star_gene_counts.tsv,2,TCGA-78-7539,0.25992311344585417
0.1024331132760821,0.0,0.045750297920226037,0.0,0.48163357099250914,0.37018301781086016,0.0,0.0,0.0,0.0,597af330-73d5-4905-803e-56d744ab723d.rna_seq.augmented_star_gene_counts.tsv,1,TCGA-55-7728,0.2806563372055928
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999922824,0.0,59a0b90e-8b8b-41b8-95f0-d51961a94be5.rna_seq.augmented_star_gene_counts.tsv,1,TCGA-05-4396,0.004020264411963459
0.6191427566743118,0.03637453712727775,0.26898480195893465,0.0,0.0,0.07549790423889696,0.0,0.0,0.0,0.0,59e8b7b7-5183-4655-aa5e-e4b5ba73eded.rna_seq.augmented_star_gene_counts.tsv,1,TCGA-55-7727,0.19689552284627332
0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999875958,0.0,0.0,0.0,5a1b3a79-375e-47a7-8a30-b37fbfd8162d.rna_seq.augmented_star_gene_counts.tsv,1,TCGA-05-4390,0.0015218665463133663
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999883946,0.0,5a335f07-9b07-46cf-8902-503b24f89bfa.rna_seq.augmented_star_gene_counts.tsv,1,TCGA-64-5774,0.0008845051500567802
0.5510617574320119,0.02887628845769623,0.1468577643958201,0.031335954323812455,0.0,0.05696118962261582,0.0,0.1555185208112498,0.02938852495645766,0.0,5d081953-cf3a-40cb-95bf-f418ed3879ac.rna_seq.augmented_star_gene_counts.tsv,1,TCGA-S2-AA1A,0.43689397132431196
0.06518045710288058,0.11565105548960528,0.03180408760976612,0.048951224437937715,0.18935129466147052,0.051576078912934815,0.0028406732697362448,0.0023934443942169787,0.16246053000328425,0.3297911541180127,5d843590-36a7-4568-88a4-2bc09e14927f.rna_seq.augmented_star_gene_counts.tsv,2,TCGA-78-8648,0.5213363503411961
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999929171,5eef868d-7c7f-42e8-aabf-ce3f75405c7a.rna_seq.augmented_star_gene_counts.tsv,2,TCGA-95-7948,0.002571550765417041
0.41827437203956164,0.06778055405682036,0.3082524479886241,0.0,0.03802995109474507,0.0,0.0,0.0,0.0,0.16766267481980413,5f74c5cb-1127-4a5c-975e-58e5abc4db03.rna_seq.augmented_star_gene_counts.tsv,1,TCGA-44-7672,0.45756315436288075
0.07443227738947163,0.26318485175866807,0.10871329466419077,0.0990361946485405,0.2083886439712901,0.1949724058607364,0.05127233170677408,0.0,0.0,0.0,5fd9d2a8-3a95-440c-a0de-8ad5fd86e156.rna_seq.augmented_star_gene_counts.tsv,2,TCGA-05-5420,0.20078885056716156
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6078603d-a4e2-4a1a-abca-01fb63106888.rna_seq.augmented_star_gene_counts.tsv,1,TCGA-MN-A4N1,1.709743457922741e-14
0.0,0.5591342924652235,0.0,0.39985211749613797,0.0,0.04101359003735538,0.0,0.0,0.0,0.0,60cc41cd-a0af-4cad-a4be-253781e2f0b8.rna_seq.augmented_star_gene_counts.tsv,2,TCGA-49-6761,0.06499386345944758
0.0,0.3543489254815222,0.237408232822515,0.15117304173187268,0.09811753275773615,0.03863208421757933,0.0,0.0,0.0,0.120320182988415,61807b4d-bbab-4ea8-a904-35c562ec6c29.rna_seq.augmented_star_gene_counts.tsv,2,TCGA-44-A4SS,0.4124129057806456
0.0,0.0388490132347474,0.0,0.16780135421995435,0.0,0.0,0.5797417902933621,0.2136078422513672,0.0,0.0,6200626d-556e-400d-81f4-e397ce49585f.rna_seq.augmented_star_gene_counts.tsv,3,TCGA-91-8499,0.05101448439789691
0.0,0.44332671614583713,0.18106201503961095,0.2531108732643421,0.05940139165397556,0.025250308798435126,0.0,0.0,0.003615349163141009,0.03423334593454723,62b8c824-3e80-4341-bfee-78d04be904c9.rna_seq.augmented_star_gene_counts.tsv,1,TCGA-83-5908,0.6373391476682401
0.0,0.0,0.2142066849515502,0.0,0.0,0.11866941809869704,0.0,0.0,0.0,0.6671238969451865,6338619f-470c-4ae1-8b45-959b5f9ad3da.rna_seq.augmented_star_gene_counts.tsv,2,TCGA-44-6146,0.0031871321734203706
0.9999999999987224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6460f151-7102-476d-b03b-fb4ea776b1ea.rna_seq.augmented_star_gene_counts.tsv,1,TCGA-49-AARN,0.16354197428379746
0.0,0.05860038606071896,0.0,0.23998757254521,0.0,0.7014120413913967,0.0,0.0,0.0,0.0,64a2d5cb-2892-4d2a-aa7a-cc1a6dec1c46.rna_seq.augmented_star_gene_counts.tsv,1,TCGA-MP-A4TA,0.015750224272390145
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6531e137-3d23-44e7-af10-51e9cc517192.rna_seq.augmented_star_gene_counts.tsv,3,TCGA-78-8662,1.587618925213974e-14
0.0,0.0,0.0,0.0,0.4494258680097252,0.5505741319879881,0.0,0.0,0.0,0.0,6545e778-687c-4b82-b6b6-b5d438879069.rna_seq.augmented_star_gene_counts.tsv,3,TCGA-78-7535,0.015133527012152204
0.0,0.0,0.0,0.0,0.19682440970247575,0.0,0.7728949526784681,0.0,0.0,0.030280637618784616,65a2c4cf-7c84-4ca8-a37e-8deecb6ef026.rna_seq.augmented_star_gene_counts.tsv,3,TCGA-86-7711,0.21200988377387675
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6667948a-1834-4572-a1b3-3bc9096650e8.rna_seq.augmented_star_gene_counts.tsv,1,TCGA-78-7542,2.042810365310288e-14
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,673621c0-f5d4-4eea-a0ae-469214a70e82.rna_seq.augmented_star_gene_counts.tsv,2,TCGA-78-7166,1.554312234475219e-14
